clave_municipio,entidad,mpio,gdp_tourism,gdp_toursim_ss,numero_hospitales,poblacion_2022,popnoafmed2015,gini2015,popden2020,crimen_2018,crimen_2019,inclusion_fin_2019,porcentaje_pob_pobreza,porcentaje_pob_servicios_salud,pob_6-14_no_edu,rezago_social,grado_rs
30003,Veracruz de Ignacio de la Llave,Acayucan,5965859221,0.086331201,119,91195,28.193,0.427,111.515,49.03,38.73,1.79,63.06,42.24,5.89,-0.41,Bajo
30004,Veracruz de Ignacio de la Llave,Actopan,5069870161,0.073365455,10,45818,20.706,0.376,50.75,6.89,13.73,0.29,50.95,32.83,5.87,-0.5,Bajo
30005,Veracruz de Ignacio de la Llave,Acula,4185000228,0.060560613,3,5690,7.402,0.357,27.288,0,36.81,0,57.47,11.96,9.41,0.13,Medio
30006,Veracruz de Ignacio de la Llave,Acultzingo,2291385198,0.033158348,6,23921,28.504,0.4,138.323,17.37,4.3,0,81.22,38.91,9.46,0.76,Medio
30007,Veracruz de Ignacio de la Llave,Camaron de Tejeda,2028622267,0.029355938,2,6820,13.974,0.353,37.489,0,14.91,0,56.4,28.69,10.01,0.12,Bajo
30008,Veracruz de Ignacio de la Llave,Alpatlahuac,1170022925,0.016931255,2,10563,27.952,0.378,136.565,9.71,9.63,0,82.56,40.52,7.98,0.95,Medio
30009,Veracruz de Ignacio de la Llave,Alto Lucero de Gutierrez Barrios,1121111146,0.016223459,18,30740,18.097,0.387,38.848,10.11,6.72,0.87,63.15,16.38,4.67,-0.35,Bajo
30010,Veracruz de Ignacio de la Llave,Altotonga,1051810876,0.015220623,36,68340,19.221,0.391,171.245,39.06,35.62,0.66,87.24,25.74,8.22,0.41,Medio
30011,Veracruz de Ignacio de la Llave,Alvarado,869672875.8,0.012584927,32,56635,13.071,0.396,67.85,9.04,3.6,1.17,30.02,11.87,8.05,-0.79,Muy bajo
30012,Veracruz de Ignacio de la Llave,Amatitlan,673960106.8,0.009752792,4,8469,10.154,0.346,46.434,0,12.83,0,43.16,9,11.65,-0.07,Bajo
30013,Veracruz de Ignacio de la Llave,Naranjos Amatlan,606769279.7,0.008780482,45,30103,21.191,0.429,133.747,27.62,13.75,2.71,48.73,44.34,2.79,-0.76,Muy bajo
30014,Veracruz de Ignacio de la Llave,Amatlan de los Reyes,589462369.7,0.008530036,21,48007,19.996,0.364,315.346,32.62,25.93,0.29,55.47,39.78,5.55,-0.46,Bajo
30015,Veracruz de Ignacio de la Llave,Angel R. Cabada,547306938.6,0.00792001,18,35909,20.122,0.357,68.004,11.57,5.77,1.12,59.73,30.32,7.44,-0.09,Bajo
30016,Veracruz de Ignacio de la Llave,La Antigua,485340729.7,0.007023305,72,28481,21.445,0.38,268.307,22.83,18.94,3.98,43.91,33.17,5.08,-0.96,Muy bajo
30017,Veracruz de Ignacio de la Llave,Apazapan,465745227.9,0.006739741,1,4288,19.955,0.368,71.565,0,0,0,45.06,23.24,3.08,-0.65,Bajo
30018,Veracruz de Ignacio de la Llave,Aquila,438114892.8,0.006339906,1,1969,15.904,0.368,55.876,0,0,0,91.12,23.62,11.56,1,Alto
30019,Veracruz de Ignacio de la Llave,Astacinga,430696955,0.006232562,2,6685,3.887,0.382,99.986,14.35,0,0,93.66,3.21,6.09,2.23,Muy alto
30020,Veracruz de Ignacio de la Llave,Atlahuilco,370779862,0.005365509,2,11318,6.073,0.374,178.108,0,9.29,0,94.6,14.9,8.61,2.4,Muy alto
30021,Veracruz de Ignacio de la Llave,Atoyac,346040023.5,0.005007502,21,25040,14.371,0.38,137.119,16.29,36.44,0,58.87,16.09,6.42,-0.26,Bajo
30022,Veracruz de Ignacio de la Llave,Atzacan,325338034.5,0.004707926,6,22414,17.463,0.384,281.03,0,9.03,0,81.9,42.5,9.31,0.51,Medio
30023,Veracruz de Ignacio de la Llave,Atzalan,321122920.8,0.00464693,11,52831,19.84,0.374,90.454,22.87,30.27,0.26,73.03,26.09,7.83,0.38,Medio
30024,Veracruz de Ignacio de la Llave,Tlaltetela,312273035.6,0.004518864,3,16443,12.574,0.351,61.857,31.77,6.3,0,80.22,24.06,12.76,0.38,Medio
30025,Veracruz de Ignacio de la Llave,Ayahualulco,291676706.9,0.004220817,10,28005,10.246,0.418,183.774,0,0,0,95.91,10.9,9.57,1.16,Alto
30026,Veracruz de Ignacio de la Llave,Banderilla,285431531.9,0.004130444,24,24692,26.871,0.404,1170.856,16.71,16.56,1.12,46.14,35.18,4.79,-0.94,Muy bajo
30027,Veracruz de Ignacio de la Llave,Benito Juarez,279923146.3,0.004050733,5,18423,9.479,0.411,74.217,5.9,5.87,0,81.83,15.22,3.59,1.59,Alto
30028,Veracruz de Ignacio de la Llave,Boca del Rio,266691017.9,0.003859252,201,152810,27.205,0.43,3377.336,7.11,5.67,3.65,35.07,31.56,7.03,-1.25,Muy bajo
30029,Veracruz de Ignacio de la Llave,Calcahualco,264777791.4,0.003831566,2,13500,17.101,0.385,83.289,22.38,0,0,92.71,17.02,11.44,1.41,Alto
30030,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,255952566.2,0.003703857,47,44880,28.491,0.457,1106.746,4.47,6.67,0.9,63.18,33.63,9.22,-0.33,Bajo
30031,Veracruz de Ignacio de la Llave,Carrillo Puerto,248532645.3,0.003596485,2,17803,23.588,0.327,76.532,10.98,16.33,0,75.24,38.29,12.93,0.54,Medio
30032,Veracruz de Ignacio de la Llave,Catemaco,190701063.1,0.002759611,42,52134,15.399,0.429,69.581,7.76,5.78,1.04,81.53,38.89,7.92,-0.03,Bajo
30033,Veracruz de Ignacio de la Llave,Cazones de Herrera,188704661.2,0.002730721,7,24958,22.023,0.399,230.17,4.1,4.08,0.55,76.87,30.72,4.39,0.26,Medio
30034,Veracruz de Ignacio de la Llave,Cerro Azul,178367996.5,0.002581141,29,28541,19.215,0.443,270.389,3.72,14.85,1.94,57.26,28.76,3.67,-0.88,Muy bajo
30035,Veracruz de Ignacio de la Llave,Citlaltepetl,177856542.9,0.00257374,10,12474,29.358,0.419,100.586,8.94,8.9,0,83.68,49.8,3.13,0.24,Medio
30036,Veracruz de Ignacio de la Llave,Coacoatzintla,173612051.5,0.002512318,10,10965,20.759,0.386,216.039,0,56.71,0,84.35,22.81,7.19,-0.09,Bajo
30037,Veracruz de Ignacio de la Llave,Coahuitlan,163474640.5,0.002365621,4,8852,16.262,0.408,85.702,0,11.8,0,93.75,12.39,5.4,1.01,Alto
30038,Veracruz de Ignacio de la Llave,Coatepec,163275944.7,0.002362746,100,97949,22.088,0.413,367.127,10.7,26.6,0.84,52.98,28.83,4.74,-0.8,Muy bajo
30039,Veracruz de Ignacio de la Llave,Coatzacoalcos,159044440.1,0.002301512,323,339108,17.449,0.383,425.381,47.75,36.14,1.72,43.49,23.67,4.79,-1.08,Muy bajo
30040,Veracruz de Ignacio de la Llave,Coatzintla,156307315.2,0.002261904,18,59863,26.123,0.429,233.812,24.39,24.22,0.25,46.5,30.76,4.37,-0.74,Muy bajo
30041,Veracruz de Ignacio de la Llave,Coetzala,145219050.7,0.002101447,1,2373,9.213,0.367,89.544,43.19,0,0,72.01,9.66,2.6,1.29,Alto
30042,Veracruz de Ignacio de la Llave,Colipa,135771770.6,0.001964736,3,5902,17.489,0.406,39.91,69.29,34.53,0,67.68,17.13,5.01,0.35,Medio
30043,Veracruz de Ignacio de la Llave,Comapa,109498386.4,0.001584537,7,21159,19.09,0.346,62.113,19.38,0,0,88.35,30.93,12.48,0.82,Medio
30044,Veracruz de Ignacio de la Llave,Cordoba,96725145.66,0.001399697,310,228703,27.218,0.401,1472.813,43.77,26.95,2.14,47.36,41.86,5.94,-0.87,Muy bajo
30045,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,95696457.24,0.001384811,71,59870,17.611,0.396,57.024,16.56,9.9,1.94,47.53,27.87,7.52,-0.53,Bajo
30046,Veracruz de Ignacio de la Llave,Cosautlan de Carvajal,88353083,0.001278546,9,17107,6.727,0.352,223.301,11.97,29.72,0.8,80.81,12.15,7.21,0.38,Medio
30047,Veracruz de Ignacio de la Llave,Coscomatepec,87346648.57,0.001263982,31,60872,26.356,0.442,454.671,17.51,8.67,0.5,89.08,28.1,13.5,0.79,Medio
30048,Veracruz de Ignacio de la Llave,Cosoleacaque,85357188.72,0.001235193,51,145830,18.367,0.385,558.46,44,31.58,0.41,53.22,34.48,4.49,-0.78,Muy bajo
30049,Veracruz de Ignacio de la Llave,Cotaxtla,83969886.7,0.001215118,10,21972,20.249,0.346,33.424,0,4.77,0.63,52.36,31.22,7.91,-0.22,Bajo
30050,Veracruz de Ignacio de la Llave,Coxquihui,79697564.84,0.001153293,4,17506,20.443,0.427,189.039,12.42,12.35,0,86.93,25.82,4.89,1.27,Alto
30051,Veracruz de Ignacio de la Llave,Coyutla,75734587.7,0.001095946,20,23502,20.191,0.412,73.884,34.57,12.88,0.59,83.94,30.81,5.58,0.56,Medio
30052,Veracruz de Ignacio de la Llave,Cuichapa,74988554.18,0.00108515,8,12835,13.107,0.355,169.8,8.03,7.97,0,64.28,31.38,9.31,-0.28,Bajo
30053,Veracruz de Ignacio de la Llave,Cuitlahuac,71416805.01,0.001033464,23,29555,18.944,0.359,215.962,27.39,20.38,1.84,54.64,36.97,9.9,-0.56,Bajo
30054,Veracruz de Ignacio de la Llave,Chacaltianguis,58349686.52,0.000844371,5,13110,11.926,0.343,20.55,0,16.62,0,57.23,23,12.59,-0.25,Bajo
30055,Veracruz de Ignacio de la Llave,Chalma,57143527.3,0.000826917,4,14137,19.119,0.424,67.941,15.95,7.95,0,67.77,34.79,3.61,0.7,Medio
30056,Veracruz de Ignacio de la Llave,Chiconamel,56702265.94,0.000820531,1,7031,14.527,0.364,49.587,0,14.73,0,73.54,32.38,2.01,0.81,Medio
30057,Veracruz de Ignacio de la Llave,Chiconquiaco,52985277.6,0.000766743,7,14791,12.47,0.36,203.236,14.34,28.45,0,94.08,21.12,9.1,0.75,Medio
30058,Veracruz de Ignacio de la Llave,Chicontepec,48219044.95,0.000697772,18,58611,16.014,0.438,55.07,3.61,3.6,0.47,73.19,33.39,2.51,0.73,Medio
30059,Veracruz de Ignacio de la Llave,Chinameca,46780365.56,0.000676953,13,17075,25.356,0.374,144.099,18.08,29.92,0,63.03,39,6.54,-0.14,Bajo
30060,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,43537363.73,0.000630024,3,17492,29.496,0.382,106.425,24.53,18.27,0,73.39,39.39,4.85,0.31,Medio
30061,Veracruz de Ignacio de la Llave,Las Choapas,43334335.93,0.000627086,57,85144,21.284,0.453,28.437,27.22,44.58,0.98,74,25.83,11.66,0.11,Bajo
30062,Veracruz de Ignacio de la Llave,Chocaman,43122371.23,0.000624018,10,22053,31.547,0.382,507.032,14.6,9.65,0,78.3,46.08,12.84,0.46,Medio
30063,Veracruz de Ignacio de la Llave,Chontla,40143773.47,0.000580916,4,15234,16.663,0.361,36.995,13.48,0,0,68.43,37.53,4.13,0.66,Medio
30064,Veracruz de Ignacio de la Llave,Chumatlan,35340336.45,0.000511406,4,4095,9.768,0.388,110.718,0,0,0,88.24,10.14,3.07,1.38,Alto
30065,Veracruz de Ignacio de la Llave,Emiliano Zapata,32166895.82,0.000465483,34,84197,28.241,0.413,216.537,20.9,11.05,0.18,39.48,29.02,4.38,-0.97,Muy bajo
30066,Veracruz de Ignacio de la Llave,Espinal,30669668.7,0.000443817,11,28537,17.086,0.408,87.224,11.21,18.56,0,77.72,27.41,4.59,0.4,Medio
30067,Veracruz de Ignacio de la Llave,Filomeno Mata,30081494.11,0.000435306,2,19443,9.675,0.458,306.864,0,0,0,94.85,10.16,11.92,1.5,Alto
30068,Veracruz de Ignacio de la Llave,Fortin,27685333.87,0.000400631,57,70428,25.06,0.405,906.721,21.26,39.2,1.81,50.88,40.2,5.63,-0.88,Muy bajo
30069,Veracruz de Ignacio de la Llave,Gutierrez Zamora,26887768.34,0.00038909,23,25874,20.544,0.382,103.104,68.49,52.22,2.09,57.79,24.43,4.65,-0.39,Bajo
30070,Veracruz de Ignacio de la Llave,Hidalgotitlan,24865126.86,0.00035982,5,19739,15.357,0.367,10.95,10.24,10.17,0.69,75.32,25.33,6.27,0.27,Medio
30071,Veracruz de Ignacio de la Llave,Huatusco,23100797.75,0.000334289,68,63649,23.748,0.434,282.375,8.29,4.93,1.36,68.31,46.81,8.49,-0.18,Bajo
30072,Veracruz de Ignacio de la Llave,Huayacocotla,23039776.82,0.000333406,9,22587,19.246,0.447,38.797,13.56,4.49,0,78.28,37.56,7.08,0.57,Medio
30073,Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,22336140.71,0.000323223,21,45332,14.339,0.43,50.558,11.14,15.5,0,77.06,23.73,6.52,0.32,Medio
30074,Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtemoc,21470935.39,0.000310703,1,7636,13.364,0.375,305.146,0,13.67,0,55.04,22.58,4.56,-0.67,Bajo
30075,Veracruz de Ignacio de la Llave,Ignacio de la Llave,20115820.75,0.000291094,11,18267,14.423,0.366,34.341,5.82,0,0.76,70.48,36.69,5.56,0.1,Bajo
30076,Veracruz de Ignacio de la Llave,Ilamatlan,18681168.81,0.000270333,2,14240,12.654,0.411,71.003,0,7.16,0,91.74,18.15,8.08,2.37,Muy alto
30077,Veracruz de Ignacio de la Llave,Isla,18016489.75,0.000260714,42,45440,20.732,0.373,59.887,12.99,17.19,1.75,65.51,33.26,10.36,-0.29,Bajo
30078,Veracruz de Ignacio de la Llave,Ixcatepec,17104673.25,0.00024752,6,14148,9.771,0.401,53.939,0,0,0,79.08,22.1,3.13,1.01,Alto
30079,Veracruz de Ignacio de la Llave,Ixhuacan de los Reyes,15378975.78,0.000222547,4,11998,8.705,0.347,99.624,8.62,8.55,0,89.28,15.93,9.58,0.68,Medio
30080,Veracruz de Ignacio de la Llave,Ixhuatlan del Cafe,14570647.58,0.00021085,5,23980,26.168,0.378,172.498,0,8.51,0,85.7,41.86,8.96,0.34,Medio
30081,Veracruz de Ignacio de la Llave,Ixhuatlancillo,14464336.7,0.000209312,3,27351,21.1,0.431,708.961,7.69,3.8,0,64.24,31.79,8.14,-0.18,Bajo
30082,Veracruz de Ignacio de la Llave,Ixhuatlan del Sureste,12178226.6,0.00017623,7,16524,10.785,0.361,57.276,18.52,42.87,0,58,17.18,6.84,-0.36,Bajo
30083,Veracruz de Ignacio de la Llave,Ixhuatlan de Madero,11086362.29,0.000160429,8,56503,11.121,0.421,84.896,5.87,0,0,86.48,18.28,4.34,1.33,Alto
30084,Veracruz de Ignacio de la Llave,Ixmatlahuacan,10203113.74,0.000147648,2,6067,11.917,0.323,16.609,17.13,34.18,0,48.43,22.66,10.29,-0.03,Bajo
30085,Veracruz de Ignacio de la Llave,Ixtaczoquitlan,10147066.35,0.000146837,25,72556,16.814,0.393,647.454,4.24,5.61,0.57,52.79,27.73,4.35,-0.59,Bajo
30086,Veracruz de Ignacio de la Llave,Jalacingo,7709725.193,0.000111566,15,46453,23.431,0.369,165.35,13.7,18.1,0.32,81.46,30.8,10.58,0.43,Medio
30087,Veracruz de Ignacio de la Llave,Xalapa,7526153.112,0.00010891,826,513443,26.383,0.418,4122.624,16.2,16.86,1.79,38.28,31.45,4.04,-1.13,Muy bajo
30088,Veracruz de Ignacio de la Llave,Jalcomulco,7413982.765,0.000107287,4,5378,14.602,0.395,86.541,0,0,0,71.98,12.54,3.66,-0.04,Bajo
30089,Veracruz de Ignacio de la Llave,Jaltipan,6506333.402,9.42E-05,43,43828,22.371,0.394,116.649,70.32,30.29,1.24,64.65,34.23,3.83,-0.47,Bajo
30090,Veracruz de Ignacio de la Llave,Jamapa,6354164.877,9.20E-05,5,11971,25.121,0.347,68.002,0,0,1.19,55.15,47.19,7.75,-0.52,Bajo
30091,Veracruz de Ignacio de la Llave,Jesus Carranza,5408314.854,7.83E-05,14,30389,22.538,0.379,58.655,20.13,6.65,0.45,73.97,33.46,8.19,0.01,Bajo
30092,Veracruz de Ignacio de la Llave,Xico,5323363.692,7.70E-05,25,40406,19.517,0.419,223.985,13.11,15.62,0.35,76.76,36.5,7.74,-0.1,Bajo
30093,Veracruz de Ignacio de la Llave,Jilotepec,5027621.265,7.28E-05,9,17572,21.526,0.361,229.075,0,17.71,0,62.97,36.42,4.08,-0.44,Bajo
30094,Veracruz de Ignacio de la Llave,Juan Rodriguez Clara,4584007.624,6.63E-05,21,41108,23.836,0.368,41.069,15.04,14.95,0.67,67.03,47.34,7.6,-0.24,Bajo
30095,Veracruz de Ignacio de la Llave,Juchique de Ferrer,4288265.197,6.21E-05,13,16662,18.635,0.377,58.12,35.98,0,0,72.53,23.9,7.6,0.27,Medio
30096,Veracruz de Ignacio de la Llave,Landero y Coss,4254481.078,6.16E-05,2,1671,7.236,0.355,72.103,0,0,0,76.81,11.36,4.71,-0.05,Bajo
30097,Veracruz de Ignacio de la Llave,Lerdo de Tejada,4140393.983,5.99E-05,19,20987,18.295,0.383,140.921,9.36,14,1.8,51.58,21.34,7.04,-0.75,Muy bajo
30098,Veracruz de Ignacio de la Llave,Magdalena,3844651.556,5.56E-05,2,3240,8.971,0.331,114.549,0,31.11,0,88.72,13.44,10.19,0.93,Medio
30099,Veracruz de Ignacio de la Llave,Maltrata,3696780.342,5.35E-05,12,18845,29.393,0.401,138.421,5.32,5.27,0.74,84.29,44.11,6.96,0.21,Medio
30100,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,3696780.342,5.35E-05,8,24849,28.033,0.349,106.492,12.27,4.07,0,56.12,41.02,7.76,-0.51,Bajo
30101,Veracruz de Ignacio de la Llave,Mariano Escobedo,3548909.128,5.14E-05,7,38503,20.201,0.463,373.263,0,2.65,0,78.6,21.82,10.05,-0.01,Bajo
30102,Veracruz de Ignacio de la Llave,Martinez de la Torre,3548909.128,5.14E-05,134,111164,26.84,0.398,133.532,37.32,43.57,1.74,55.5,42.71,6.51,-0.58,Bajo
30103,Veracruz de Ignacio de la Llave,Mecatlan,3253166.701,4.71E-05,2,12950,12.277,0.429,263.897,24.38,16.13,0,94.66,11.59,8.35,1.62,Alto
30104,Veracruz de Ignacio de la Llave,Mecayapan,2957424.274,4.28E-05,7,17526,10.201,0.413,32.698,0,14.23,0,83.06,20.61,6.46,1,Alto
30105,Veracruz de Ignacio de la Llave,Medellin,2809553.06,4.07E-05,28,83280,24.102,0.373,257.233,5.12,11.37,1.03,39.78,34,8.1,-0.98,Muy bajo
30106,Veracruz de Ignacio de la Llave,Miahuatlan,2661681.846,3.85E-05,2,4928,7.577,0.361,236.146,0,20.78,0,89.75,19.06,7.87,0.02,Bajo
30107,Veracruz de Ignacio de la Llave,Las Minas,2518515.871,3.64E-05,3,3130,6.884,0.373,50.24,33.67,0,0,88.11,27.28,8.32,0.62,Medio
30108,Veracruz de Ignacio de la Llave,Minatitlan,2513810.633,3.64E-05,161,164357,16.904,0.421,35.107,34.73,44.65,1.74,43.88,26.54,5.21,-0.7,Bajo
30109,Veracruz de Ignacio de la Llave,Misantla,2365939.419,3.42E-05,46,67752,19.678,0.422,122.255,21.09,22.48,1.2,60.76,31.05,3.85,-0.44,Bajo
30110,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,2218068.205,3.21E-05,2,12205,10.519,0.369,199.097,0,18.09,0,93.98,10.94,12.1,3.77,Muy alto
30111,Veracruz de Ignacio de la Llave,Moloacan,2070196.992,3.00E-05,12,18117,12.677,0.379,63.047,11.79,17.56,0.79,59.62,21.85,6.09,-0.34,Bajo
30112,Veracruz de Ignacio de la Llave,Naolinco,2070196.992,3.00E-05,16,22956,13.573,0.384,185.049,4.59,9.12,1.21,67.85,28.46,4.11,-0.46,Bajo
30113,Veracruz de Ignacio de la Llave,Naranjal,2070196.992,3.00E-05,1,4817,19.631,0.359,175.437,41.84,20.75,0,72.1,38.87,7,0.34,Medio
30114,Veracruz de Ignacio de la Llave,Nautla,1922325.778,2.78E-05,6,11519,21.222,0.407,28.249,29.73,19.77,0,48.24,44.38,6.96,-0.33,Bajo
30115,Veracruz de Ignacio de la Llave,Nogales,1922325.778,2.78E-05,10,39768,21.787,0.416,482.717,5.34,18.56,0.36,68.34,23.9,8.75,-0.4,Bajo
30116,Veracruz de Ignacio de la Llave,Oluta,1774454.564,2.57E-05,12,17291,21.382,0.378,188.144,93.08,67.74,3.31,71.3,41.16,7.22,-0.33,Bajo
30117,Veracruz de Ignacio de la Llave,Omealca,1774454.564,2.57E-05,9,25159,19.555,0.366,105.47,29.38,25.02,0.56,68.58,30.23,10.27,0.1,Bajo
30118,Veracruz de Ignacio de la Llave,Orizaba,1774454.564,2.57E-05,199,134420,20.031,0.456,4399.357,6.34,5.52,3.28,32.18,24.56,3.91,-1.22,Muy bajo
30119,Veracruz de Ignacio de la Llave,Otatitlan,1478712.137,2.14E-05,5,5971,28.09,0.378,105.626,19.26,19.21,0,66.26,25.62,8.86,-0.4,Bajo
30120,Veracruz de Ignacio de la Llave,Oteapan,1478712.137,2.14E-05,8,17084,17.538,0.374,369.393,40.65,11.5,0,76.15,28.76,3.69,-0.26,Bajo
30121,Veracruz de Ignacio de la Llave,Ozuluama de Mascare̱as,1478712.137,2.14E-05,16,24470,10.669,0.345,9.653,0,8.49,1.1,44.65,31.19,7.35,0.42,Medio
30122,Veracruz de Ignacio de la Llave,Pajapan,1478712.137,2.14E-05,8,18172,19.068,0.378,58.99,11.38,5.63,0,85.82,23.88,8.87,0.76,Medio
30123,Veracruz de Ignacio de la Llave,Panuco,1478712.137,2.14E-05,52,105926,13.38,0.386,29.344,35.75,21.14,1.02,48.87,27.75,4.41,-0.55,Bajo
30124,Veracruz de Ignacio de la Llave,Papantla,1478712.137,2.14E-05,102,166496,31.868,0.431,133.336,16.82,22.71,0.64,69.67,36.65,5.35,0.3,Medio
30125,Veracruz de Ignacio de la Llave,Paso del Macho,1478712.137,2.14E-05,21,33345,18.253,0.363,98.651,25.61,31.8,0.86,57.17,33.39,7.97,-0.11,Bajo
30126,Veracruz de Ignacio de la Llave,Paso de Ovejas,887227.2821,1.28E-05,14,35445,26.653,0.381,86.862,20.03,11.39,0.37,52.13,26.97,6.73,-0.48,Bajo
30127,Veracruz de Ignacio de la Llave,La Perla,887227.2821,1.28E-05,5,28959,22.303,0.385,141.361,7.39,3.65,0,95.25,17.07,22.53,1.97,Muy alto
30128,Veracruz de Ignacio de la Llave,Perote,887227.2821,1.28E-05,87,76977,24.495,0.417,105.292,10.57,7.86,1.08,73.52,47.42,6.45,-0.45,Bajo
30129,Veracruz de Ignacio de la Llave,Platon Sanchez,857070.3732,1.24E-05,13,19132,10.67,0.432,79.249,16.52,5.49,0,71.71,16.79,4.29,0.49,Medio
30130,Veracruz de Ignacio de la Llave,Playa Vicente,787999.0661,1.14E-05,34,39712,19.574,0.401,18.532,13.67,27.15,0.91,72.21,42.09,6.51,-0.01,Bajo
30131,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,787999.0661,1.14E-05,260,217773,24.99,0.431,822.653,12.09,12.03,2.34,49.83,32.03,5.53,-0.95,Muy bajo
30132,Veracruz de Ignacio de la Llave,Las Vigas de Ramirez,787999.0661,1.14E-05,14,20667,19.316,0.403,186.924,0,19.43,0.68,83.02,33.42,6.58,0.02,Bajo
30133,Veracruz de Ignacio de la Llave,Pueblo Viejo,787999.0661,1.14E-05,25,60978,20.043,0.365,202.338,6.84,8.49,0,55.12,29.54,4.77,-0.48,Bajo
30134,Veracruz de Ignacio de la Llave,Puente Nacional,787999.0661,1.14E-05,4,23890,19.4,0.4,70.681,8.67,4.31,0,54.25,29.74,7.17,-0.54,Bajo
30135,Veracruz de Ignacio de la Llave,Rafael Delgado,443613.641,6.42E-06,9,24439,26.411,0.42,610.81,0,4.35,0,79.22,42.08,6.18,0.11,Bajo
30136,Veracruz de Ignacio de la Llave,Rafael Lucio,280221.9324,4.06E-06,5,8510,25.607,0.373,337.773,25.08,24.82,0,64.44,29.93,4.36,-0.45,Bajo
30137,Veracruz de Ignacio de la Llave,Los Reyes,,,2,6200,14.288,0.363,187.181,0,0,0,93.9,8.52,7.08,2.19,Muy alto
30138,Veracruz de Ignacio de la Llave,Rio Blanco,,,29,44568,23.481,0.385,1692.105,7.13,16.56,0.93,43.7,26.09,4.11,-1.13,Muy bajo
30139,Veracruz de Ignacio de la Llave,Saltabarranca,,,2,6526,12.526,0.354,67.097,0,16.35,0,54.1,22.84,9.29,-0.15,Bajo
30140,Veracruz de Ignacio de la Llave,San Andres Tenejapan,,,2,3097,13.728,0.333,126.883,0,98.77,0,86.21,14.59,7,0.9,Medio
30141,Veracruz de Ignacio de la Llave,San Andres Tuxtla,,,123,173149,18.451,0.449,176.783,5.32,5.28,0.88,79.35,48.18,9.19,0.19,Medio
30142,Veracruz de Ignacio de la Llave,San Juan Evangelista,,,9,35607,24.28,0.366,33.678,41.52,54.97,0,69.05,36.38,9.5,0.02,Bajo
30143,Veracruz de Ignacio de la Llave,Santiago Tuxtla,,,34,60542,20.412,0.417,91.806,8.45,8.4,0.67,75.55,29.24,8.58,0.26,Medio
30144,Veracruz de Ignacio de la Llave,Sayula de Aleman,,,13,34331,33.905,0.371,50.562,39.97,59.47,0,78.45,51.97,7.12,-0.1,Bajo
30145,Veracruz de Ignacio de la Llave,Soconusco,,,4,17083,30.868,0.394,175.201,18.31,30.23,0,68.18,45.23,5.64,-0.52,Bajo
30146,Veracruz de Ignacio de la Llave,Sochiapa,,,5,3839,16.001,0.321,183.411,0,0,0,76.5,32.29,12.27,0,Bajo
30147,Veracruz de Ignacio de la Llave,Soledad Atzompa,,,4,24269,17.255,0.36,373.526,0,0,0,96.19,13.83,11.31,2.56,Muy alto
30148,Veracruz de Ignacio de la Llave,Soledad de Doblado,,,20,29150,24.321,0.402,75.822,7.17,0,0.47,67.71,41.15,10.67,-0.35,Bajo
30149,Veracruz de Ignacio de la Llave,Soteapan,,,11,36043,7.345,0.429,65.111,13.59,10.74,0,90.77,16.93,7.72,1.43,Alto
30150,Veracruz de Ignacio de la Llave,Tamalin,,,6,12233,21.353,0.366,27.832,0,0,0,72.23,30,4.59,0.16,Medio
30151,Veracruz de Ignacio de la Llave,Tamiahua,,,10,24459,16.527,0.387,22.227,8.52,8.51,0.54,62.74,31.75,3.42,0.43,Medio
30152,Veracruz de Ignacio de la Llave,Tampico Alto,,,8,13099,17.208,0.358,11.253,0,0,0,54.18,43.54,5.94,0.1,Bajo
30153,Veracruz de Ignacio de la Llave,Tancoco,,,3,6072,18.405,0.356,39.801,0,0,0,64.08,25.39,3.27,-0.01,Bajo
30154,Veracruz de Ignacio de la Llave,Tantima,,,2,13662,16.475,0.333,44.86,7.91,15.8,0,73.88,43.93,3.78,0.4,Medio
30155,Veracruz de Ignacio de la Llave,Tantoyuca,,,47,109017,11.673,0.451,82.898,4.75,5.67,0.9,78.66,21.54,4.11,1.38,Alto
30156,Veracruz de Ignacio de la Llave,Tatatila,,,4,6179,15.485,0.381,73.402,0,17.19,0,87.96,18.83,9.17,0.68,Medio
30157,Veracruz de Ignacio de la Llave,Castillo de Teayo,,,11,20752,17.852,0.398,45.017,5.21,5.19,0,69.04,42.34,4.42,0.56,Medio
30158,Veracruz de Ignacio de la Llave,Tecolutla,,,7,25352,19.472,0.352,52.092,84.01,38.01,0,66.01,23.83,7.27,0.05,Bajo
30159,Veracruz de Ignacio de la Llave,Tehuipango,,,5,27267,5.026,0.37,267.441,15.46,15.28,0,97.12,5.44,8.31,3.69,Muy alto
30160,Veracruz de Ignacio de la Llave,Alamo Temapache,,,53,110365,19.52,0.399,94.295,21.06,17.31,0.85,63.44,36.77,5.28,-0.07,Bajo
